CaseID,Age,MaritalStatus,Residence,EducationLevel,NumChild,WealthIndexCategorical,WealthIndexScore
    00200064 03,30,Married,Rural,No Education,2,Richer,-24761
    00200077 02,35,Married,Rural,No Education,5,Middle,-35271
    00200112 02,19,Married,Rural,Primary,1,Richer,-21120
    00200118 02,45,Single,Rural,Primary,0,Richer,-28988
    00200127 02,25,Married,Rural,No Education,3,Poorer,-50506
    00200131 02,43,Married,Rural,No Education,7,Middle,-37923
    00200146 02,23,Married,Rural,Primary,3,Richest,-7698
    00200149 02,23,Single,Rural,Secondary,0,Richer,-19423
    00200149 03,20,Single,Rural,Secondary,0,Richer,-19423
    00200168 02,17,Other,Rural,Primary,1,Middle,-34817
    00200177 02,30,Married,Rural,Primary,1,Richer,-20133
    00200181 02,38,Other,Rural,No Education,1,Richest,-8069
    00200181 03,21,Married,Rural,Higher,1,Richest,-8069
    00200191 01,33,Married,Rural,Primary,3,Poorer,-48559
    00200193 02,36,Married,Rural,No Education,5,Middle,-34725
    00200232 02,23,Married,Rural,Primary,0,Middle,-38640
    00200234 02,40,Married,Rural,No Education,6,Richest,1163
    00200246 02,35,Married,Rural,Primary,6,Richer,-32889
    00200249 02,25,Married,Rural,Primary,2,Richer,-29633
    00200273 02,30,Married,Rural,Primary,2,Richer,-28629
    00200279 02,25,Single,Rural,No Education,1,Poorest,-72542
    00200285 03,24,Single,Rural,Primary,0,Richer,-25355
    00200416 03,20,Single,Rural,Primary,0,Middle,-38672
    00200416 04,16,Single,Rural,Primary,0,Middle,-38672
    00210015 02,35,Married,Rural,No Education,8,Middle,-39227
    00210038 02,25,Married,Rural,No Education,4,Poorer,-49034
    00210039 02,42,Married,Rural,Primary,7,Richer,-28192
    00210039 03,17,Single,Rural,Primary,0,Richer,-28192
    00210087 02,25,Married,Rural,Primary,2,Richer,-21086
    00210108 02,26,Married,Rural,No Education,3,Richer,-16426
    00210138 01,25,Other,Rural,No Education,4,Poorest,-68102
    00210178 01,30,Married,Rural,No Education,6,Richer,-21625
    00210213 01,26,Married,Rural,Primary,3,Poorer,-58407
    00210224 02,42,Married,Rural,No Education,7,Richer,-24054
    00210234 01,48,Married,Rural,Primary,8,Richer,-25385
    00210234 02,17,Single,Rural,Primary,0,Richer,-25385
    00210256 05,25,Married,Rural,No Education,1,Poorer,-52060
    00210256 06,16,Single,Rural,Primary,0,Poorer,-52060
    00210273 02,27,Married,Rural,No Education,8,Richest,-2855
    00210275 02,43,Married,Rural,No Education,7,Richer,-20281
    00210302 02,40,Married,Rural,No Education,10,Richer,-22597
    00210302 12,20,Married,Rural,Primary,1,Richer,-22597
    00210326 02,29,Married,Rural,No Education,7,Middle,-38721
    00210334 02,36,Married,Rural,No Education,3,Richer,-19126
    00210334 03,17,Single,Rural,Primary,0,Richer,-19126
    00210337 03,38,Married,Rural,No Education,6,Richest,-7186
    00210354 04,18,Married,Rural,Secondary,0,Richer,-10912
    00210432 01,45,Married,Rural,No Education,9,Poorest,-67571
    00210463 02,35,Married,Rural,No Education,6,Poorer,-50504
    00210469 02,44,Married,Rural,No Education,0,Poorer,-58044
    00210484 02,30,Married,Rural,Primary,2,Richest,9629
    00220015 02,35,Married,Rural,No Education,7,Poorest,-140895
    00220035 02,20,Married,Rural,Primary,2,Poorest,-114993
    00220064 01,18,Married,Rural,No Education,1,Poorest,-123553
    00220085 02,20,Single,Rural,No Education,0,Poorest,-99308
    00220121 02,19,Married,Rural,No Education,2,Poorest,-122051
    00220126 02,34,Married,Rural,No Education,10,Poorest,-118888
    00220168 02,25,Married,Rural,No Education,4,Poorest,-128863
    00220173 01,40,Married,Rural,Primary,7,Poorest,-122712
    00220178 02,27,Married,Rural,No Education,2,Poorest,-97341
    00220208 02,32,Married,Rural,No Education,5,Poorest,-125380
    00220219 02,23,Married,Rural,No Education,3,Poorest,-138017
    00220225 02,30,Married,Rural,No Education,4,Poorest,-118114
    00220316 02,25,Married,Rural,No Education,3,Poorest,-111489
    00220319 02,27,Other,Rural,No Education,1,Poorest,-109457
    00220328 02,42,Married,Rural,No Education,5,Poorest,-122790
    00220334 02,20,Single,Rural,No Education,0,Poorest,-103061
    00220384 02,31,Married,Rural,No Education,6,Poorest,-118017
    00220388 02,24,Married,Rural,No Education,3,Poorest,-104564
    00220389 02,16,Single,Rural,No Education,0,Poorest,-109972
    00230002 02,33,Married,Rural,No Education,4,Richer,-25289
    00230003 02,26,Married,Rural,Primary,4,Richest,-7900
    00230048 02,31,Married,Rural,No Education,6,Middle,-35718
    00230080 02,44,Married,Rural,Primary,7,Richer,-30387
    00230116 05,18,Married,Rural,Primary,1,Richest,-193
    00230153 03,16,Single,Rural,Primary,0,Richest,-8696
    00230180 02,45,Married,Rural,Primary,7,Richer,-20204
    00230249 02,24,Married,Rural,Primary,2,Richer,-16241
    00230254 02,28,Married,Rural,No Education,4,Richest,-1532
    00230255 02,38,Married,Rural,No Education,8,Richer,-12422
    00230255 04,16,Single,Rural,Primary,0,Richer,-12422
    00230292 02,33,Married,Rural,No Education,7,Richer,-13935
    00230320 02,29,Married,Rural,No Education,5,Richer,-18004
    00230335 02,34,Married,Rural,No Education,4,Richest,-4384
    00230380 02,35,Married,Rural,No Education,5,Poorer,-51890
    00230457 02,44,Married,Rural,Primary,6,Richer,-16361
    00240013 02,48,Married,Rural,No Education,4,Middle,-33943
    00240013 03,17,Single,Rural,Primary,0,Middle,-33943
    00240015 01,47,Married,Rural,No Education,3,Middle,-39220
    00240015 05,22,Married,Rural,Primary,1,Middle,-39220
    00240018 01,35,Married,Rural,No Education,3,Middle,-44441
    00240018 02,16,Other,Rural,Primary,0,Middle,-44441
    00240018 12,39,Married,Rural,No Education,2,Middle,-44441
    00240049 01,25,Married,Rural,Higher,2,Richer,-11719
    00240049 04,16,Single,Rural,Primary,0,Richer,-11719
    00240102 02,45,Married,Rural,No Education,5,Richer,-18494
    00240111 01,25,Married,Rural,Higher,0,Richer,-27333
    00240143 02,28,Married,Rural,Primary,1,Middle,-40784
    00240160 02,19,Married,Rural,Primary,0,Middle,-43439
    00240170 02,34,Married,Rural,No Education,5,Richest,-7534
    00240208 02,38,Married,Rural,No Education,5,Richest,-6752
    00240245 04,23,Married,Rural,Secondary,1,Middle,-40237
    00240259 02,45,Married,Rural,No Education,1,Middle,-41688
    00240287 02,15,Single,Rural,Primary,0,Poorer,-52130
    00240293 02,29,Married,Rural,No Education,2,Richer,-20440
    00240314 02,38,Married,Rural,No Education,5,Richer,-30440
    00240314 03,16,Single,Rural,Primary,0,Richer,-30440
    00240348 02,40,Married,Rural,No Education,5,Poorer,-52154
    00240362 02,34,Married,Rural,No Education,5,Richer,-26191
    00240362 03,21,Single,Rural,No Education,0,Richer,-26191
    00240384 02,44,Married,Rural,No Education,7,Richer,-26734
    00240422 02,37,Married,Rural,No Education,6,Poorer,-56347
    00240455 01,36,Other,Rural,No Education,2,Middle,-40825
    00240481 02,25,Married,Rural,Higher,0,Middle,-42507
    00250010 02,34,Married,Urban,No Education,2,Richest,10700
    00250031 01,47,Married,Urban,No Education,4,Richest,38358
    00250031 04,15,Single,Urban,Primary,0,Richest,38358
    00250064 01,29,Other,Urban,Primary,0,Richest,114770
    00250067 03,25,Single,Urban,Primary,0,Richest,49618
    00250091 01,28,Married,Urban,No Education,1,Richest,18321
    00250167 02,41,Married,Urban,Primary,6,Richer,-15480
    00250167 03,16,Single,Urban,Primary,0,Richer,-15480
    00250181 01,45,Married,Urban,No Education,2,Richest,33396
    00250185 01,24,Married,Urban,Primary,1,Richest,64210
    00250206 02,24,Married,Urban,Primary,2,Richest,-5079
    00250242 03,18,Single,Urban,No Education,0,Middle,-43747
    00250298 02,18,Married,Urban,Primary,0,Richest,81298
    00250339 03,18,Single,Urban,Secondary,0,Richest,120225
    00250339 04,16,Single,Urban,Secondary,0,Richest,120225
    00250346 01,32,Other,Urban,No Education,2,Richest,107137
    00250357 02,18,Married,Urban,Primary,0,Richest,48012
    00250364 03,20,Single,Urban,Primary,0,Richest,39334
    00250372 02,23,Married,Urban,Secondary,2,Richest,63304
    00250387 02,20,Married,Urban,Primary,0,Richest,145945
    00250456 01,23,Single,Urban,Higher,0,Richest,114177
    00260038 02,36,Married,Rural,Primary,9,Poorer,-48539
    00260047 02,39,Married,Rural,No Education,7,Poorer,-53937
    00260065 02,30,Married,Rural,No Education,5,Poorer,-51678
    00260091 01,40,Single,Rural,Primary,3,Poorest,-65455
    00260092 01,27,Married,Rural,No Education,5,Richer,-21447
    00260092 07,17,Single,Rural,Primary,0,Richer,-21447
    00260135 01,28,Married,Rural,Primary,4,Middle,-35481
    00260137 02,22,Married,Rural,Primary,1,Richer,-23651
    00260149 04,27,Single,Rural,Primary,0,Middle,-35778
    00260149 05,18,Single,Rural,Primary,0,Middle,-35778
    00260194 02,45,Married,Rural,Higher,6,Richer,-17531
    00260229 05,19,Single,Rural,Primary,0,Richer,-26770
    00260229 06,16,Single,Rural,Primary,0,Richer,-26770
    00260243 02,24,Married,Rural,No Education,2,Poorest,-62617
    00260252 02,40,Married,Rural,No Education,8,Poorer,-49716
    00260252 03,16,Single,Rural,Primary,0,Poorer,-49716
    00260273 01,38,Other,Rural,No Education,8,Poorest,-66845
    00260292 02,25,Married,Rural,No Education,4,Middle,-37071
    00260314 02,17,Single,Rural,Primary,0,Middle,-39447
    00260322 02,20,Married,Rural,Primary,1,Middle,-36938
    00260355 02,49,Married,Rural,No Education,9,Middle,-34061
    00260355 07,15,Single,Rural,Primary,0,Middle,-34061
    00260359 02,28,Married,Rural,Primary,5,Richer,-29835
    00260385 02,36,Married,Rural,No Education,9,Middle,-44939
    00260385 04,15,Single,Rural,Primary,0,Middle,-44939
    00260416 01,37,Other,Rural,No Education,7,Middle,-36868
    00260439 02,26,Married,Rural,No Education,4,Middle,-36340
    00270042 01,48,Other,Urban,No Education,6,Richest,212039
    00270042 03,22,Single,Urban,Primary,0,Richest,212039
    00270042 05,15,Single,Urban,Primary,0,Richest,212039
    00270042 07,20,Single,Urban,Primary,0,Richest,212039
    00270087 02,18,Single,Urban,Primary,0,Richest,101354
    00270088 02,19,Single,Urban,Primary,0,Richest,174371
    00270226 03,20,Married,Urban,No Education,1,Richest,146963
    00270226 05,17,Single,Urban,No Education,0,Richest,146963
    00270226 08,35,Married,Urban,Secondary,5,Richest,146963
    00270226 09,18,Single,Urban,Secondary,0,Richest,146963
    00270226 12,21,Single,Urban,Secondary,0,Richest,146963
    00270234 02,25,Married,Urban,Primary,3,Richest,81561
    00270236 01,26,Married,Urban,Primary,2,Richest,88062
    00270250 03,16,Single,Urban,Primary,0,Richest,70242
    00270266 02,25,Married,Urban,Primary,1,Richest,138456
    00270266 03,16,Single,Urban,Primary,0,Richest,138456
    00270283 03,24,Single,Urban,Higher,0,Richest,183798
    00270283 04,15,Single,Urban,Primary,0,Richest,183798
    00270304 02,40,Married,Urban,Primary,8,Richest,80225
    00270304 03,20,Single,Urban,Secondary,0,Richest,80225
    00270304 04,16,Single,Urban,Primary,0,Richest,80225
    00270340 03,17,Single,Urban,No Education,0,Richest,79937
    00270340 05,17,Married,Urban,No Education,0,Richest,79937
    00270388 02,32,Married,Urban,Primary,1,Richest,92715
    00270405 01,21,Married,Urban,Secondary,0,Richest,69873
    00270421 02,30,Other,Urban,Primary,2,Richest,120617
    00270446 02,36,Married,Urban,Primary,5,Richest,235296
    00270464 04,30,Other,Urban,No Education,2,Richest,123359
    00270471 01,25,Married,Urban,Primary,2,Richest,136668
    00270471 05,18,Single,Urban,Secondary,0,Richest,136668
    00270471 06,15,Single,Urban,Primary,0,Richest,136668
    00280013 01,27,Single,Urban,Higher,0,Richest,125560
    00280037 02,24,Married,Urban,Higher,2,Richest,290326
    00280037 05,16,Single,Urban,Primary,0,Richest,290326
    00280055 02,27,Single,Urban,No Education,0,Richest,173392
    00280066 07,19,Single,Urban,Higher,0,Richest,173881
    00280096 02,35,Married,Urban,Secondary,1,Richest,204466
    00280119 02,36,Married,Urban,No Education,7,Richest,226040
    00280119 03,18,Single,Urban,Secondary,0,Richest,226040
    00280122 02,21,Married,Urban,Primary,1,Richest,151697
    00280184 02,24,Single,Urban,Higher,0,Richest,194986
    00280184 03,18,Single,Urban,Secondary,0,Richest,194986
    00280228 02,35,Married,Urban,Higher,3,Richest,236437
    00280228 07,17,Single,Urban,Primary,0,Richest,236437
    00280316 03,26,Single,Urban,Higher,0,Richest,164204
    00280344 02,24,Married,Urban,Secondary,1,Richest,142611
    00280345 01,35,Other,Urban,No Education,2,Richest,148699
    00280345 02,15,Single,Urban,Secondary,0,Richest,148699
    00280359 02,33,Married,Urban,Higher,1,Richest,188341
    00280458 01,36,Married,Urban,Primary,0,Richest,159405
    00280464 01,31,Married,Urban,Secondary,1,Richest,204041
    00280474 02,26,Married,Urban,Higher,2,Richest,103248
    00290103 02,28,Married,Urban,Primary,2,Richest,128288
    00290107 05,18,Single,Urban,Secondary,0,Richest,167762
    00290148 02,29,Married,Urban,Primary,5,Richest,191686
    00290148 08,22,Single,Urban,Primary,0,Richest,191686
    00290150 02,30,Married,Urban,Secondary,2,Richest,86545
    00290166 01,30,Other,Urban,No Education,2,Richest,103087
    00290166 02,21,Single,Urban,Secondary,0,Richest,103087
    00290197 01,21,Single,Urban,Secondary,0,Richest,63978
    00290221 03,17,Single,Urban,Secondary,0,Richest,51820
    00290221 04,15,Single,Urban,Secondary,0,Richest,51820
    00290255 02,20,Married,Urban,Secondary,0,Richest,85346
    00290255 03,21,Single,Urban,Primary,0,Richest,85346
    00290324 02,38,Married,Urban,No Education,2,Richest,-2061
    00290329 01,39,Married,Urban,Higher,0,Richest,187500
    00290334 02,32,Single,Urban,Higher,0,Richest,187238
    00290360 01,24,Married,Urban,Higher,2,Richest,152786
    00290378 01,35,Married,Urban,Primary,0,Richest,101901
    00290382 01,23,Married,Urban,Primary,1,Richest,114612
    00290392 01,26,Married,Urban,Primary,1,Richest,136489
    00300056 02,29,Married,Rural,No Education,5,Poorest,-66164
    00300057 02,35,Married,Rural,No Education,3,Poorer,-47754
    00300059 02,20,Married,Rural,No Education,1,Poorest,-68147
    00300074 02,35,Married,Rural,No Education,5,Poorest,-75518
    00300074 03,15,Single,Rural,No Education,0,Poorest,-75518
    00300076 02,43,Married,Rural,No Education,7,Poorest,-84622
    00300076 03,18,Single,Rural,Primary,0,Poorest,-84622
    00300076 04,15,Single,Rural,Primary,0,Poorest,-84622
    00300097 02,48,Married,Rural,No Education,7,Poorest,-70737
    00300097 03,17,Single,Rural,Primary,0,Poorest,-70737
    00300097 04,15,Single,Rural,No Education,0,Poorest,-70737
    00300106 02,24,Married,Rural,No Education,4,Poorer,-60135
    00300150 02,33,Married,Rural,No Education,8,Poorest,-63835
    00300150 03,16,Single,Rural,Primary,0,Poorest,-63835
    00300159 01,34,Other,Rural,No Education,3,Poorest,-68594
    00300174 02,28,Married,Rural,No Education,3,Poorest,-72259
    00300193 02,40,Married,Rural,No Education,5,Poorest,-87943
    00300206 02,28,Married,Rural,No Education,7,Poorer,-56930
    00300234 02,48,Married,Rural,No Education,8,Poorest,-67925
    00300234 03,25,Other,Rural,No Education,4,Poorest,-67925
    00300235 02,26,Married,Rural,No Education,3,Poorer,-59218
    00300261 02,23,Married,Rural,Primary,3,Poorest,-62762
    00300267 03,28,Married,Rural,No Education,4,Poorest,-63807
    00300286 02,35,Married,Rural,No Education,7,Poorer,-54287
    00300336 02,35,Married,Rural,No Education,7,Poorest,-81258
    00300360 02,39,Married,Rural,No Education,5,Poorest,-62376
    00300368 03,30,Other,Rural,No Education,4,Poorest,-72986
    00300420 02,25,Other,Rural,No Education,1,Poorest,-65725
    00300422 02,25,Married,Rural,No Education,2,Poorer,-61555
    00310094 03,40,Other,Urban,Higher,0,Richest,194498
    00310094 05,15,Single,Urban,Primary,0,Richest,194498
    00310111 02,26,Married,Urban,No Education,2,Richest,138370
    00310132 02,19,Single,Urban,Higher,0,Richest,196158
    00310138 02,37,Married,Urban,Primary,4,Richest,182437
    00310138 06,17,Single,Urban,Primary,0,Richest,182437
    00310155 02,44,Married,Urban,No Education,5,Richest,198866
    00310155 04,18,Single,Urban,Secondary,0,Richest,198866
    00310162 02,29,Married,Urban,Primary,2,Richest,40596
    00310229 01,42,Other,Urban,Secondary,2,Richest,120701
    00310252 01,38,Married,Urban,No Education,3,Richest,52234
    00310260 05,35,Married,Urban,Primary,1,Richest,184176
    00310288 03,15,Single,Urban,Primary,0,Richest,115789
    00310304 01,38,Other,Urban,No Education,0,Richest,124578
    00310315 01,29,Single,Urban,Primary,0,Richest,162786
    00310315 02,21,Single,Urban,Secondary,0,Richest,162786
    00310324 02,41,Married,Urban,Secondary,4,Richest,176036
    00310324 07,20,Single,Urban,Primary,0,Richest,176036
    00310376 01,30,Married,Urban,Primary,0,Richest,130075
